cat-1,2.84
cat-2,0.92
cat-4,26.4
cav-1,1163.2
cav-2,11.2
cbp-1,70.8
cca-1,2.52
ccb-1,26
ccf-1,74.8
ccg-1,121.94
cox-5B,296.8
cyp-13A7,0.18
cyp-14A5,2.66
cyp-31A1,20.8
cyp-44A1,10.8
ccr-4,80.6
cct-1,114
cct-2,77.6
cct-4,114.2
cct-5,230.8
cct-6,79.4
cdc-6,20.2
cdc-14,44
cdc-25.1,18.2
cdc-25.2,68
cdc-25.3,18.7
cdc-25.4,31.94
cdc-42,151.2
cdd-1,19.4
cdd-2,23.8
cdf-1,17.6
cdh-3,5.56
cdh-4,29.6
cdh-5,3.1
cdh-7,1.28
cdh-9,3.5
cdh-10,0.4
casy-1,76
cdk-1,201.6
cdk-4,33
cdk-5,24.6
cdk-7,30.4
cdk-8,21.8
cdk-9,22.2
cdl-1,144
cdr-1,2.16
cdt-1,35
cec-1,152.6
ced-1,19.6
ced-2,18.4
ced-3,43
ced-4,21.6
ced-5,10.2
ced-6,14.8
ced-7,27
ced-8,8.38
ced-9,25
ced-10,30
ced-11,12.2
ced-12,20.4
ced-13,0
ceh-1,1.04
ceh-2,1.88
ceh-5,20.04
ceh-6,9.04
ceh-7,0
ceh-8,7.82
ceh-9,0.82
ceh-10,7.46
ceh-12,0.46
ceh-13,44
ceh-14,1.9
ceh-16,13.92
ceh-17,2.32
ceh-18,14.2
ceh-19,1.76
ceh-20,119.2
ceh-21,8.14
ceh-22,7.76
ceh-23,1.18
ceh-24,4.8
pros-1,14.96
ceh-27,46.28
ceh-28,0.24
ceh-30,7.68
ceh-31,5.88
ceh-32,60.2
ceh-33,0.5
ceh-34,23
ceh-36,21.7
ceh-37,21.4
ceh-38,45.2
ceh-39,8.1
ceh-40,33.64
ceh-41,8.4
ceh-43,94.8
ceh-44,22.2
cpg-1,12.6
cel-1,26.2
cep-1,16.8
ces-1,14.94
ces-2,325.2
cey-1,656.8
cey-2,62.2
cey-3,94.2
cey-4,263
cfi-1,10.16
cft-1,0.66
cfz-2,31
cgh-1,73.8
cgp-1,34
cha-1,1.74
chd-3,35.8
che-1,1.6
che-2,1.86
che-3,0.46
che-6,0.58
che-7,0.44
che-11,1.68
che-12,4
che-13,1.62
che-14,3.88
chs-1,27.8
chs-2,1.12
chk-1,11.6
chk-2,2.38
chn-1,46.4
cho-1,3.3
chp-1,31.4
cht-1,158
cic-1,16.6
cit-1.1,14.4
cit-1.2,40.6
cka-1,16
cka-2,2.74
ckb-1,4.78
ckb-2,13.6
ckb-3,0.18
ckb-4,11
ckc-1,13.8
cki-1,127.2
cki-2,18.6
ckk-1,6.58
cku-70,9.8
cku-80,11.8
cky-1,6.98
clc-1,10.6
clc-2,10.6
clc-3,7.8
clc-4,0.94
clc-5,31.2
cle-1,12.32
clh-1,17.06
clh-2,3.48
clh-3,2.74
clh-4,0.36
clh-5,25.6
clh-6,6.8
cpi-2,205.6
cpi-1,62.2
clk-1,32.6
cln-3.1,1.38
cln-3.2,9.6
cln-3.3,6.8
clp-1,75.4
clp-2,12.8
clp-3,0.86
clp-4,19
clp-6,0.76
clp-7,18.6
clr-1,41.2
cls-2,28.8
clu-1,38.8
clx-1,0
cmd-1,345.2
cmk-1,2.44
cnb-1,71.4
cnc-1,0.04
cnc-2,13.64
cnc-3,3.98
cnc-4,13.2
cnc-5,0
cnc-6,45.2
cnd-1,30.52
cng-1,1.42
cng-3,0.64
cnk-1,15.6
cnt-1,17.4
cnt-2,26
cnx-1,109.6
cof-2,4.4
cog-1,4.6
cogc-2,16
coh-1,40.8
coh-3,6.8
col-2,0.12
col-3,1.26
col-7,0.08
col-8,121.16
col-9,0.06
col-10,204.44
col-12,35.26
col-13,17.94
col-14,113.96
col-17,0.54
col-19,0.4
col-20,273
col-33,2.44
col-34,4.52
col-35,0.02
col-36,17.38
col-37,0.2
col-38,244.88
col-39,33.5
col-40,0.2
col-41,3
col-43,0.78
col-44,0.06
col-45,2.76
col-46,0.5
col-47,0.3
col-48,149.8
col-49,3.22
col-50,0.2
col-51,1.82
col-52,0.06
col-53,2.78
col-54,5.32
col-55,0
col-56,1.36
col-58,15.02
col-60,5.76
col-61,0.62
col-62,0.24
col-63,3.98
col-64,0.62
col-65,23.32
col-66,0
col-68,4.56
col-69,2.84
H17B01.2,0
col-71,133.34
col-72,0.12
col-73,3.62
col-74,1.4
col-75,0.22
col-76,98.8
col-77,32.44
col-78,0.12
col-79,8.34
col-80,24.96
col-81,25.12
col-83,1.18
col-84,1.36
col-85,2.82
col-86,0.34
col-87,0.04
col-88,1.28
col-89,1.1
col-90,0.3
col-91,19.22
col-92,96.68
col-93,213.82
col-94,20.36
col-95,67.32
col-96,3.22
col-97,173.42
col-98,25.16
col-99,11.2
col-101,6.02
col-102,0
col-103,27.68
col-104,105.9
col-105,1.36
col-106,69.88
col-107,202.5
col-108,0
col-109,3.58
col-110,8.34
col-111,16.8
col-113,25.44
col-114,0.02
col-115,0.32
col-116,0.72
col-117,1.56
col-118,22.98
col-119,300.02
col-120,0.94
col-121,126.02
col-122,340.56
col-123,0.62
col-124,462.76
col-125,139.58
col-126,0
col-127,0
col-128,0.9
col-129,230.22
col-130,66.5
col-131,8.02
col-132,0.16
col-133,86.4
col-135,1.56
col-136,0
col-137,0
col-138,8.16
col-139,392.9
col-140,761.64
col-141,0.54
col-142,8.02
col-143,122.46
col-144,187.26
col-145,36.84
col-146,7.64
col-147,32.42
col-148,0.06
col-149,122.18
col-150,5.94
col-151,2.16
col-152,0.3
col-153,3.14
col-154,7.82
col-155,17.58
col-156,7.04
col-157,1.06
col-158,4.2
col-159,108.08
col-160,297.64
col-161,26.44
col-162,2.78
col-163,0.1
col-164,0.04
col-165,18.18
col-166,71.68
col-167,56.8
col-168,15.94
col-169,43.22
col-170,11.22
col-171,0
col-172,6.76
col-173,6.34
col-174,5.68
col-175,5.24
col-176,2.76
col-177,2.32
col-178,85.6
col-179,102.6
col-180,2.62
col-181,335.64
col-182,2.48
col-183,2.2
col-184,337.2
col-185,0
col-186,0.8
col-187,0.64
coq-1,20.4
coq-2,13.2
coq-3,14.8
coq-4,13
coq-5,25
coq-6,21
coq-8,14.4
cor-1,22.1
cpb-1,11.68
cpb-2,0.44
cpb-3,17.2
cpf-1,23.8
cpf-2,46.2
cpin-1,7.8
cpl-1,305.8
cpn-1,44.4
cpn-2,29.8
cpn-3,492.6
cpn-4,30.2
cpr-1,56.46
cpr-2,3.02
cpr-3,0.64
cpr-4,40.34
cpr-5,30.02
cpr-6,120.8
cps-6,26.4
cpz-1,123.2
cpz-2,37
crb-1,19
crh-1,13.6
crn-1,33.4
crn-2,10.6
crn-3,21.4
crn-4,10.4
crn-5,29.4
crn-6,10.6
cars-1,35
cars-2,12.8
crt-1,1319.6
csb-1,4.58
csc-1,11.4
csk-1,34.6
csn-1,26
csn-2,68.6
csn-3,31.2
csn-4,28
csn-5,40.8
csn-6,23.6
csp-1,0.62
csp-2,1.4
csp-3,0.14
csq-1,157.28
ctl-1,6.78
ctl-2,83.4
ctn-1,19.8
cts-1,365
cua-1,17.6
cuc-1,252.2
cul-1,28.6
cul-2,47.4
cul-3,31.8
cul-4,20.6
cul-5,28.4
cul-6,1.46
cup-2,88
cup-4,6.16
cup-5,14.4
cut-1,1.24
cut-6,4.06
cux-7,7.6
cwn-1,18.6
cwn-2,45.4
cwp-1,0
cwp-2,12.82
cwp-3,12.4
cwp-4,0.54
cya-1,58.4
cya-2,0.74
cyb-1,133.8
cyb-2.1,19.2
cyb-2.2,25.4
cyb-3,466.4
cyc-1,152.8
cyd-1,25.94
cye-1,22.4
cyk-1,17
cyk-3,19.8
cyk-4,50.6
cyl-1,43.8
cyn-1,119.4
cyn-2,8.54
cyn-3,391.8
cyn-4,26.8
cyn-5,493.4
cyn-6,264.8
cyn-7,493.4
cyn-8,27.8
cyn-9,6.2
cyn-10,57.6
cyn-11,75.6
cyn-12,81
cyn-13,59.8
sig-7,29.6
cyn-15,16.2
cyn-16,11.8
cyn-17,2.14
dab-1,104.6
dac-1,2.4
dad-1,277.8
daf-1,17
daf-2,15.8
daf-3,23.2
daf-4,17
daf-5,29
daf-6,1.8
daf-7,9.26
daf-8,12.2
daf-9,2.14
daf-10,2.76
daf-11,2.5
daf-12,33.9
daf-14,20.8
daf-15,25.6
daf-16,56.8
daf-18,14.8
daf-19,26.8
hsp-90,481.4
daf-25,18
daf-28,10.22
daf-31,72.8
dao-2,1470.8
dao-3,92.2
dao-4,16.8
dao-5,81.2
dao-6,97.44
dap-3,31
dat-1,1.82
daz-1,42.32
dbl-1,6.1
dbr-1,13.6
dcp-66,81.6
dcr-1,13.2
dcs-1,22
ddp-1,163.6
deb-1,141.6
deg-1,2.04
deg-3,1.98
del-1,1.78
del-2,1.52
des-2,1.52
dgk-1,17.6
dgk-2,39.8
dgk-3,0.54
dgn-1,84
dhc-1,18.4
dhp-1,10.6
dhp-2,19.6
dhs-1,19
dhs-2,4.2
dhs-3,29
dhs-4,6.8
dhs-5,43.4
dhs-6,56.8
dhs-7,1.66
dhs-8,15.32
dhs-9,53.2
dhs-11,6.2
dhs-12,29.8
dhs-13,49.8
dhs-14,15.84
dhs-15,4.56
dhs-16,6.08
dhs-17,6.94
dhs-18,18.2
dhs-19,35
dhs-20,3.8
dhs-21,51
dhs-22,59.6
dhs-23,0.54
dhs-24,14.2
dhs-25,34.2
dhs-26,1.62
dhs-27,49.6
dhs-28,106.8
dhs-29,39.8
dhs-30,21
dic-1,11.6
die-1,94.8
dif-1,85
dig-1,8.84
dim-1,143.6
dis-3,20.8
div-1,30.4
dlc-1,764.8
dlg-1,173.6
dli-1,39.8
dlk-1,16.6
dna-2,5.2
dnc-1,24.2
dnc-2,66.8
dnj-1,39.8
dnj-2,29
dnj-3,8.6
dnj-4,7.6
dnj-5,62.6
dnj-7,49
dnj-8,35.2
dnj-9,18
dnj-10,17.6
dnj-11,36.6
dnj-12,89.2
dnj-13,76.6
dnj-14,39.6
dnj-15,23.6
dnj-16,27
dnj-17,15.6
dnj-18,11.6
dnj-19,151.6
dnj-20,144.4
dnj-21,56.2
dnj-22,42.8
dnj-23,45.4
dnj-24,40.8
dnj-25,19.6
dnj-26,6.4
dnj-27,33.2
dnj-28,2.8
dnj-29,53.2
dnj-30,37.2
dog-1,7.8
dom-3,8.6
cks-1,183.6
dop-1,0.78
dop-2,1.38
dpf-1,3.94
dpf-2,4.64
dpf-3,28.6
dpf-4,18.6
dpf-5,19.6
dpf-6,6.18
dpf-7,12
dpl-1,19.2
dpr-1,0
dpy-1,2.04
dpy-2,80.6
dpy-3,56.4
dpy-4,233.88
dpy-5,223.6
dpy-6,0.82
dpy-7,76
dpy-8,3.12
dpy-9,1.72
dpy-10,108.6
dpy-11,208.2
dpy-13,247.26
dpy-14,1005.08
dpy-17,1139
dpy-18,88.6
dpy-19,10
dpy-20,1.3
dpy-21,32.4
dpy-22,14.6
dpy-23,62.6
dpy-26,25
dpy-27,32
dpy-28,17.4
dpy-30,247.2
dre-1,62.4
drh-1,7.8
drh-2,10.82
dro-1,5.28
drp-1,24.6
dars-1,83
dars-2,7.4
dsc-1,0.86
dsc-4,28.96
dsh-1,24.2
dsh-2,21.4
dsl-1,8.62
dsl-2,1.92
dsl-3,58.18
dsl-4,0.08
dsl-5,0.28
dsl-6,58
dsl-7,4.36
duo-1,4.16
duo-2,0.2
duo-3,9.4
dur-1,39.46
dyb-1,18.2
dyc-1,10.84
dyf-1,5.4
dyf-2,4.64
dyf-3,2.54
dyf-5,6.16
dyf-6,0.54
dyf-7,27.82
dyf-11,1.9
dyf-13,2.12
dyn-1,42
dys-1,24
alp-1,29.44
eat-2,0.42
eat-3,18.6
eat-4,3.82
eat-5,0.94
eat-6,395.4
eat-16,36.8
eat-18,3.14
eat-20,38.6
bcat-1,35
ech-1.1,4.88
ech-2,14.2
ech-3,8.6
ech-4,58.8
ech-5,11
ech-6,136.6
ech-7,12.14
ech-8,10.4
ech-9,3.38
eff-1,9.4
efk-1,27.4
efl-1,19.8
efl-2,5.4
efn-2,106.4
efn-3,0
efn-4,23.8
eftu-2,45.2
eef-2,875.6
eef-1A.1,6457.6
eef-1A.2,859.8
egl-1,7.36
egl-2,0.88
egl-3,90.4
egl-4,64.6
egl-5,7.56
egl-6,1.92
egl-8,20
egl-9,17.6
egl-10,16.2
egl-13,6.46
egl-15,3.32
egl-17,1.72
egl-18,76
egl-19,24.08
egl-20,2.6
egl-21,88.94
egl-23,3.54
egl-26,36.8
egl-27,61.8
egl-30,196.8
egl-36,6.4
egl-38,16.4
egl-43,10.8
egl-44,49.2
egl-45,58.4
egl-46,100
egl-47,1.5
ego-1,2.4
ego-2,16
ehn-3,131.44
ehs-1,23.6
eif-3.B,68.4
eif-3.C,60.6
eif-3.D,68.6
eif-3.E,55.6
eif-3.F,143.4
eif-3.G,86.6
eif-3.H,44
eif-3.I,69
eif-3.K,98.2
eif-6,77.2
elb-1,72
elc-1,96.8
elc-2,0.46
elo-1,111.4
elo-2,47.2
elo-3,94
elo-4,10.4
elo-5,146.2
elo-6,101.2
elo-7,8.22
elo-8,64.56
elo-9,7.6
elp-1,7.4
elt-1,32.8
elt-2,13
elt-3,48.8
elt-4,3.8
elt-6,18.8
emb-4,15.6
emb-5,47
emb-8,52.8
emb-9,125.4
emb-27,19.4
emb-30,14
emo-1,745.2
emr-1,50.6
end-1,4.04
end-3,1.24
ent-1,55.2
eor-1,17
eor-2,20.2
epi-1,52
epn-1,127.4
eps-8,91.2
eri-1,11
erm-1,139
ero-1,30.8
F35A5.8,17.6
qars-1,32.2
ears-1,40.2
ears-2,13
etr-1,36.2
fos-1,23.8
evl-14,15.2
evl-20,24.2
exc-4,32.2
exc-5,16.44
exc-7,41
exl-1,19
exo-3,31.8
exp-1,0.6
exp-2,2.5
eya-1,20.9
far-1,1062.4
far-2,800.6
far-3,45.2
far-4,0.16
far-5,11.6
far-6,25.12
far-7,75.36
far-8,45.34
fat-1,135.2
fat-2,77.2
fat-3,33.2
fat-4,64.4
fat-5,11.4
fat-6,63.28
fat-7,6.9
fax-1,5.26
fbf-1,5.16
fbf-2,4.46
fbl-1,13.64
fbp-1,48.8
fce-1,55.6
fce-2,16.8
feh-1,15
fem-1,23.2
fem-2,10.8
fem-3,6.8
fer-1,0.98
fib-1,176.4
fis-1,7.1
fis-2,48.6
fkb-1,143
fkb-2,797.4
fkb-3,126.6
fkb-4,19.24
fkb-5,155
fkb-6,62.6
fkb-7,33.1
fkb-8,13.4
fkh-2,8.88
fkh-3,6.6
fkh-4,8.22
fkh-5,0.96
fkh-6,2.1
fkh-7,30.4
fkh-8,13.12
fkh-9,41
fkh-10,2.88
fli-1,15.8
flp-1,53.32
flp-2,3.5
flp-3,16.92
flp-4,3.82
flp-5,51.86
flp-6,6.38
flp-7,14.22
flp-8,19.94
flp-9,46.8
flp-10,15.6
flp-11,14.04
flp-12,64.86
flp-13,3.96
flp-14,33.92
flp-15,38
flp-16,32.4
flp-17,2.06
flp-18,34.04
flp-19,29.6
flp-20,15.22
flp-21,4
flr-1,2.64
flr-2,8.2
flr-4,2.42
baz-2,19
fmi-1,11.38
fmo-1,11.8
fmo-2,10.84
fmo-3,5.98
fmo-4,28.1
fmo-5,6
fog-1,3.2
fog-2,9.8
fog-3,3.96
fox-1,46.4
fre-1,7.8
frh-1,9.6
frk-1,43.18
frm-1,26.8
frm-2,61.8
frm-3,11.68
frm-4,66
frm-5.1,9
frm-7,80.2
frm-8,11.18
frm-9,3.46
frm-10,22.4
fars-1,33.8
fars-3,43.6
fsn-1,39.6
ftn-1,37.6
ftn-2,262.4
ftt-2,778
fum-1,97.8
fut-1,4.62
fut-2,10.8
fut-4,0.42
fut-8,16.8
fzo-1,21
fzr-1,59.8
fzy-1,53.2
gab-1,1.92
gad-1,18.8
xnd-1,15.18
gap-1,5.28
gap-2,26
gar-1,3.74
gar-2,3.1
gar-3,2.1
gas-1,98
gbh-1,11.8
gbh-2,18.2
gck-1,24.6
gcs-1,37.8
gcy-1,0
gcy-2,0
gcy-3,0.12
gcy-4,0.52
gcy-5,0.18
gcy-6,0.3
gcy-7,0.06
gcy-8,1.9
gcy-9,0.36
gcy-11,2
gcy-12,8.26
gcy-13,0.28
gcy-14,0.14
gcy-15,1.88
gcy-17,0.6
gcy-18,0.24
gcy-19,1.12
gcy-20,0.16
gcy-21,1.56
gcy-22,0.68
gcy-23,0.34
gcy-25,0.2
gcy-27,3.4
gcy-31,1.02
gcy-32,1.06
gcy-33,1.58
gcy-34,1.34
gcy-35,0.44
gcy-36,1.14
gcy-37,0.4
gdi-1,239.6
gei-1,16.36
gei-4,113.8
lin-66,91.6
gei-6,19.6
icl-1,211.4
gei-8,19.6
acdh-13,10
snpc-4,17.4
meg-3,10.6
gei-13,24
gei-14,5.94
gei-15,65.6
gei-17,37.6
gei-18,1.12
gem-4,16.8
ges-1,8
gex-2,14.6
gex-3,17.8
gfi-1,20.6
gfi-2,74.4
gfi-3,12
nrde-4,18.6
gfl-1,48.2
ggr-1,2.44
ggr-2,1.1
ggr-3,3.18
gip-1,13.6
C45G3.3,9.4
glc-1,4.82
glc-2,4.32
glc-3,1.24
glc-4,7.96
gld-1,25.4
gld-2,19.2
gld-3,21.76
glh-1,50.4
glh-2,11.28
glh-3,6.52
glh-4,6.58
gln-1,24.4
gln-2,0.1
gln-3,233
gln-4,0.32
gln-5,41.6
gln-6,116.8
R07B1.8,0.38
glp-1,19.16
glr-1,3.26
glr-2,2.02
glr-3,2.14
glr-4,1.64
glr-5,0.84
glr-6,4.6
glr-7,0.28
glr-8,1.58
glt-1,32.88
glt-3,2.42
glt-4,3.68
glt-5,7.66
glt-6,3.72
glt-7,2.16
gly-1,0.2
gly-2,8.1
gly-3,29
gly-4,20.6
gly-5,32.6
gly-6,52.2
gly-7,34.6
gly-8,50.2
gly-10,16.6
gly-11,9.4
gly-12,8.8
gly-13,9.6
gly-14,0.76
gly-15,0.14
gly-16,0
gly-18,2.62
gly-19,4.92
gly-20,27
gna-1,27.6
gna-2,17.8
goa-1,223.4
gob-1,31.2
gon-1,10.3
gon-2,17.6
gon-4,11.8
gop-1,10.8
gop-2,36.8
gop-3,44.6
gpa-1,1.76
gpa-2,0.36
gpa-3,2.18
gpa-4,1.36
gpa-5,0.22
gpa-6,2.72
gpa-7,22.8
gpa-8,2.02
gpa-9,3.38
gpa-10,2.16
gpa-11,0.56
gpa-12,11.06
gpa-13,1.26
gpa-14,2.3
gpa-15,5.66
gpa-16,11.8
gpb-1,282.8
gpb-2,58.4
gpc-1,8.34
gpc-2,605.8
gpd-1,60.4
gpd-2,136.8
gpd-3,194
gpd-4,33.2
gpn-1,1.78
gpr-1,25.8
gpr-2,33.6
grd-1,4.08
grd-2,0.06
grd-3,72.62
grd-4,0.48
grd-5,313.4
grd-6,11.74
grd-7,0.96
grd-8,0.02
grd-9,0.04
grd-10,65.82
grd-11,1.22
grd-12,4.12
grd-13,38.6
grd-14,130.2
grd-15,2.2
grd-16,2.9
grd-17,0
grh-1,30.48
grk-1,19.2
grk-2,10.08
grl-1,1.64
grl-2,3.84
grl-3,0.44
grl-4,35.02
grl-5,1.56
grl-6,2.26
grl-7,11.42
grl-8,1.4
grl-9,6.68
grl-10,13.6
grl-11,5.38
grl-12,0.56
grl-13,2.68
grl-14,1.42
grl-15,4.04
grl-16,78.18
grl-17,2.52
grl-18,0.42
grl-19,0
grl-20,8.02
grl-21,7.8
grl-22,1.38
grl-23,20.58
grl-24,0.4
grl-25,2.58
grl-26,1.5
grl-27,1.5
grl-28,0.18
grl-29,0
grl-30,0.04
gro-1,8.8
grp-1,36.6
gars-1,33.8
gsa-1,35.4
gsk-3,110.2
gsp-1,147
gsp-2,302.6
gst-1,242
gst-2,1.32
gst-3,6.32
gst-4,25.2
gst-5,50.6
gst-6,17.08
gst-7,159.4
gst-8,0.24
gst-9,1.46
gst-10,37.8
gst-11,2.26
gst-12,8.8
gst-13,59.6
gst-14,1.2
gst-15,1.18
gst-16,15.2
gst-17,0.06
gst-18,0.06
gst-19,1.64
gst-20,98.2
gst-21,1.3
gst-22,2.66
gst-23,2.82
gst-24,4.5
gst-25,0.64
gst-26,26.66
gst-27,18.78
gst-28,26
gst-29,1.54
gst-30,7.08
gst-31,0.68
gst-32,1.16
gst-33,0.52
gst-34,0.1
gst-35,19.4
gst-36,32
gst-37,0
gst-38,3.02
gst-39,15.2
gst-40,5.6
gst-41,7.44
gst-42,43.4
gst-43,16.2
gst-44,1.36
gsy-1,17
gta-1,125
gtl-1,4.66
gtl-2,4.94
lite-1,8.54
gur-3,0.4
gur-4,0.72
gur-5,7.84
gut-2,85
haf-1,2.8
haf-2,9.2
haf-3,21
haf-4,12.34
hmt-1,8
haf-6,7.4
haf-7,5.4
haf-8,0
haf-9,16.4
ham-1,38.36
ham-2,34.6
hap-1,30.4
hbl-1,226.8
hcf-1,42
hch-1,137.5
hcp-1,41
hcp-2,20.6
hcp-3,47.8
hcp-4,18.6
hcp-6,23.2
hda-1,114.4
hda-2,17.8
hda-3,25.8
hda-4,30
hda-10,5.2
hdl-1,1.6
hel-1,343
hen-1,1.46
her-1,8.62
hgo-1,52.2
hid-1,26.6
hif-1,123
hil-1,122.98
hil-2,495.6
hil-3,188.6
hil-4,40.2
hil-5,104
hil-6,8.42
hil-7,261.86
hil-8,6.84
him-1,30.4
him-3,15.8
him-4,6.84
him-5,6.2
him-6,7.4
him-8,10.2
him-10,46.4
him-14,3.5
him-17,16
his-1,29.6
his-2,70.14
his-3,36.2
his-4,56.1
his-5,27.8
his-6,11.8
his-7,36.8
his-8,86
his-11,54.8
his-16,72.72
his-17,22.4
his-18,28.8
his-24,620.4
his-25,24
his-31,64.5
his-32,28.2
his-35,113.8
C50F4.6,207.4
his-37,273.6
his-38,33
his-39,0
his-40,11
his-41,197.2
his-42,0.4
his-43,0
his-45,0.12
his-46,0
his-47,0.8
his-48,21.8
his-55,0.26
his-56,0
his-57,0.94
his-58,0
his-59,22.8
his-60,72.4
his-61,43.2
his-62,45
his-63,17
his-64,79.2
his-65,0.44
his-66,0.08
his-67,29.8
his-68,20.6
his-69,0.32
his-70,1.74
his-71,127.6
his-72,544.2
his-73,9.4
hlh-1,23.2
hlh-2,66.8
hlh-3,31.52
hlh-4,3.58
hlh-6,4.72
hlh-8,4.64
hlh-10,2.74
hlh-11,17
hlh-12,0.62
hlh-13,3.96
hlh-14,44.6
hlh-15,3.6
hlh-16,37.22
hlh-17,2.1
hlh-19,6.18
btb-1,1.56
hlh-25,0
hlh-26,0
hlh-27,0
hlh-28,0
hlh-29,0
hmg-1.1,2006.2
hmg-1.2,150.4
hmg-3,19.8
hmg-4,8.2
hmg-5,65.8
hmg-11,473.8
hmg-12,35
hmp-1,59.2
hmp-2,36.2
hmr-1,45
hnd-1,22.78
hoe-1,14.2
hog-1,6.66
hop-1,6.98
hot-1,2.52
hot-2,1.5
hot-3,1.36
hot-4,12.4
hot-5,1.36
hot-6,10.4
hot-7,2.06
hpd-1,81.8
hpk-1,76.8
hpl-1,19.6
hpl-2,58.6
hpr-9,4.4
hpr-17,11.4
hrp-1,237.6
hrp-2,130.4
hars-1,33.2
hsb-1,138.6
